sk_day_no,day,sk_day_no,fdow,sk_fdow_no,ldow,sk_ldow_no,lyr_ldow,sk_lyr_ldow_no,ssn_start_ldow,sk_ssn_start_ldow_no,log_yr_start_ldow,sk_log_yr_start_ldow_no,fin_yr_start_ldow,sk_fin_yr_start_ldow_no,lyr_ssn_start_ldow,sk_lyr_ssn_start_ldow_no,lyr_log_yr_start_ldow,sk_lyr_log_yr_start_ldow_no,lyr_fin_yr_start_ldow,sk_lyr_fin_yr_start_ldow_no,fdom,sk_fdom_no,plan_fdom,sk_plan_fdom_no,julian_ldom,sk_julian_ldom_no,ldom,sk_ldom_no,plan_ldom,sk_plan_ldom_no,lyr_ldom,sk_lyr_ldom_no,fin_wk,julian_wk,log_wk,plan_wk,fin_mnth,log_mnth,plan_mnth,fin_yr,log_yr,plan_yr,log_yr_desc,fin_no_wk_mnth,log_no_wk_mnth,plan_no_wk_mnth,fin_mnth_wk_no,log_mnth_wk_no,plan_mnth_wk_no,quarter,quarter_desc,first_day_of_season_ind,first_day_of_season_desc,ssn_start_ldow_ind,ssn_start_ldow_desc,yr_start_ldow_ind,yr_start_ldow_desc,season_code,season_desc,fin_quarter_code,fin_quarter_desc,fin_season_code,fin_season_desc,fin_yr_code,fin_yr_desc,lyr_plan_wk_code,lyr_plan_wk_desc,plan_quarter_code,plan_quarter_desc,plan_wk_code,plan_wk_desc,plan_yr_code,plan_yr_desc,plan_mnth_code,plan_mnth_desc,julian_mnth,julian_yr,julian_no_wk_mnth,julian_mnth_wk_no
20110726,26/07/2011,20110726,24/07/2011,20110724,30/07/2011,20110730,31/07/2010,20100731,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,26/06/2011,20110626,24/07/2011,20110724,31/07/2011,20110731,30/07/2011,20110730,27/08/2011,20110827,31/07/2010,20100731,5,30,5,5,1,8,2,2012,2012,2012,Year 12,5,1,1,5,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK05,Y11WK05: 25-Jul-2010 - 31-Jul-2010,S11Q1,Summer 11 1st QUARTER,Y12WK05,Year 12 Week 05,Y12,Year 12,11-Aug,11-Aug,7,2011,4,5
20110727,27/07/2011,20110727,24/07/2011,20110724,30/07/2011,20110730,31/07/2010,20100731,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,26/06/2011,20110626,24/07/2011,20110724,31/07/2011,20110731,30/07/2011,20110730,27/08/2011,20110827,31/07/2010,20100731,5,30,5,5,1,8,2,2012,2012,2012,Year 12,5,1,1,5,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK05,Y11WK05: 25-Jul-2010 - 31-Jul-2010,S11Q1,Summer 11 1st QUARTER,Y12WK05,Year 12 Week 05,Y12,Year 12,11-Aug,11-Aug,7,2011,4,5
20110728,28/07/2011,20110728,24/07/2011,20110724,30/07/2011,20110730,31/07/2010,20100731,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,26/06/2011,20110626,24/07/2011,20110724,31/07/2011,20110731,30/07/2011,20110730,27/08/2011,20110827,31/07/2010,20100731,5,30,5,5,1,8,2,2012,2012,2012,Year 12,5,1,1,5,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK05,Y11WK05: 25-Jul-2010 - 31-Jul-2010,S11Q1,Summer 11 1st QUARTER,Y12WK05,Year 12 Week 05,Y12,Year 12,11-Aug,11-Aug,7,2011,4,5
20110729,29/07/2011,20110729,24/07/2011,20110724,30/07/2011,20110730,31/07/2010,20100731,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,26/06/2011,20110626,24/07/2011,20110724,31/07/2011,20110731,30/07/2011,20110730,27/08/2011,20110827,31/07/2010,20100731,5,30,5,5,1,8,2,2012,2012,2012,Year 12,5,1,1,5,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK05,Y11WK05: 25-Jul-2010 - 31-Jul-2010,S11Q1,Summer 11 1st QUARTER,Y12WK05,Year 12 Week 05,Y12,Year 12,11-Aug,11-Aug,7,2011,5,5
20110730,30/07/2011,20110730,24/07/2011,20110724,30/07/2011,20110730,31/07/2010,20100731,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,26/06/2011,20110626,24/07/2011,20110724,31/07/2011,20110731,30/07/2011,20110730,27/08/2011,20110827,31/07/2010,20100731,5,31,5,5,1,8,2,2012,2012,2012,Year 12,5,1,1,5,5,5,1,Summer 11 1st QUARTER,N,No,Y,Yes,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK05,Y11WK05: 25-Jul-2010 - 31-Jul-2010,S11Q1,Summer 11 1st QUARTER,Y12WK05,Year 12 Week 05,Y12,Year 12,11-Aug,11-Aug,7,2011,5,5
20110731,31/07/2011,20110731,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/07/2011,20110731,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,7,2011,5,5
20110801,01/08/2011,20110801,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110802,02/08/2011,20110802,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110803,03/08/2011,20110803,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110804,04/08/2011,20110804,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110805,05/08/2011,20110805,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,31,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110806,06/08/2011,20110806,31/07/2011,20110731,06/08/2011,20110806,07/08/2010,20100807,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,6,32,6,6,2,8,2,2012,2012,2012,Year 12,1,2,2,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK06,Y11WK06: 01-Aug-2010 - 07-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK06,Year 12 Week 06,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110807,07/08/2011,20110807,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,1,5
20110808,08/08/2011,20110808,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110809,09/08/2011,20110809,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110810,10/08/2011,20110810,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110811,11/08/2011,20110811,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110812,12/08/2011,20110812,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,32,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110813,13/08/2011,20110813,07/08/2011,20110807,13/08/2011,20110813,14/08/2010,20100814,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,7,33,7,7,2,8,2,2012,2012,2012,Year 12,2,3,3,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK07,Y11WK07: 08-Aug-2010 - 14-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK07,Year 12 Week 07,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110814,14/08/2011,20110814,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,2,5
20110815,15/08/2011,20110815,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110816,16/08/2011,20110816,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110817,17/08/2011,20110817,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110818,18/08/2011,20110818,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110819,19/08/2011,20110819,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,33,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110820,20/08/2011,20110820,14/08/2011,20110814,20/08/2011,20110820,21/08/2010,20100821,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,8,34,8,8,2,8,2,2012,2012,2012,Year 12,3,4,4,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK08,Y11WK08: 15-Aug-2010 - 21-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK08,Year 12 Week 08,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110821,21/08/2011,20110821,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,3,5
20110822,22/08/2011,20110822,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,4,5
20110823,23/08/2011,20110823,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,4,5
20110824,24/08/2011,20110824,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,4,5
20110825,25/08/2011,20110825,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,4,5
20110826,26/08/2011,20110826,21/08/2011,20110821,27/08/2011,20110827,28/08/2010,20100828,30/07/2011,20110730,02/07/2011,20110702,02/07/2011,20110702,31/07/2010,20100731,03/07/2010,20100703,03/07/2010,20100703,31/07/2011,20110731,24/07/2011,20110724,31/08/2011,20110831,27/08/2011,20110827,27/08/2011,20110827,28/08/2010,20100828,9,34,9,9,2,8,2,2012,2012,2012,Year 12,4,5,5,4,5,5,1,Summer 11 1st QUARTER,N,No,N,No,N,No,S11,Summer11,FINS11Q1,Fin Summer 11 1st Quarter,FINS11,Fin Summer11,FINY12,Fin Year 12,Y11WK09,Y11WK09: 22-Aug-2010 - 28-Aug-2010,S11Q1,Summer 11 1st QUARTER,Y12WK09,Year 12 Week 09,Y12,Year 12,11-Aug,11-Aug,8,2011,4,5
